filename,women-related target,harm_type,harm_category,rationale
img02496.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme suggests a sexual encounter as a way to check if a man is cheating, objectifying the woman's body and behavior."
img02497.jpg,woman in a suit,Non-Harmful,NULL,"The meme uses a quote to make a point about self-confidence, not targeting the woman for abuse."
img02498.jpg,Italian girls,Implicit-Harm,Misogyny,"The meme objectifies Italian women by suggesting their beauty is innate and unearned, perpetuating the stereotype of women as naturally attractive."
img02499.jpg,woman,Non-Harmful,NULL,The meme expresses a relatable struggle but does not target or demean women.
img02500.jpg,Wonder Woman,Explicit-Harm,Sexual-Harassment,"The meme suggests a gender-based division of labor, implying that women should do more work."
img02501.jpg,Snooki,Explicit-Harm,Sexual-Harassment,"The meme suggests that Snooki should be killed for being impregnated, which is a sexual aggression."
img02502.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous scenario involving money and a character to make a point about expectations, but it does not target or demean the woman."
img02503.jpg,cheerleader,Non-Harmful,NULL,"The meme uses a cheerleading stunt as a visual metaphor for male privilege, but does not directly harm or demean the cheerleader."
img02504.jpg,women's curling players,Non-Harmful,NULL,"The meme uses humor to highlight the diversity of sports and activities available to women, without implying any negative connotations."
img02505.jpg,side chick,Implicit-Harm,Sexual-Harassment,"The meme objectifies the side chick by equating her desire for a relationship to being a toy, implying she is not a real person but rather a possession."
img02506.jpg,sisters,Non-Harmful,NULL,The meme uses a humorous comparison between sisters but does not target or demean them.
img02507.jpg,women drivers,Implicit-Harm,Misogyny,"The meme equates women with disabled individuals, implying they are equally incapable of driving."
img02508.jpg,women,Explicit-Harm,Misogyny,"The meme states that women are always inferior to men, promoting a harmful gender stereotype."
img02509.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme suggests that the woman's fault lies in not listening, implying she should have known better."
img02510.jpg,woman's appearance,Non-Harmful,NULL,The meme praises a woman's natural beauty without implying any negative stereotype.
img02511.jpg,woman holding signs,Non-Harmful,NULL,The meme juxtaposes two messages but does not explicitly harm or demean the woman.
img02512.jpg,feminists,Non-Harmful,NULL,The meme criticizes feminists but does not directly harm or demean women.
img02513.jpg,feminist,Non-Harmful,NULL,"The meme uses a comparison to make a point about the effectiveness of a feminist versus a suicide vest, which is a non-harmful discussion."
img02514.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme criticizes the woman's appearance, suggesting she uses unnatural methods to look 'natural'."
img02515.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a casual statement about a 'long ass day' unrelated to any specific harm towards a woman.
img02516.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme suggests a sexual proposition without consent, implying harassment."
img02517.jpg,woman in jeans,Non-Harmful,NULL,The meme uses a humorous situation but does not target or demean the woman.
img02518.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme suggests a sexual proposition without consent, objectifying the woman."
img02519.jpg,Norse women,Implicit-Harm,Misogyny,"The meme objectifies Norse women by suggesting their attractiveness is due to Viking preferences, implying a hierarchy based on beauty."
img02520.jpg,women,Implicit-Harm,Misogyny,"The meme perpetuates the stereotype that women are inferior and should be confined to domestic roles, which is a form of misogyny."
img02521.jpg,woman's jaw,Implicit-Harm,Sexual-Harassment,"The meme suggests that women's jaw pain after oral sex is a common complaint, objectifying their bodies and health."
img02522.jpg,woman programmer,Non-Harmful,NULL,The meme is a humorous comparison between different programming concepts rather than targeting women for abuse.
img02523.jpg,woman's buttocks,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman's body by focusing on her buttocks and suggesting a sexual proposition.
img02524.jpg,woman in the kitchen,Implicit-Harm,Sexual-Harassment,The meme objectifies the woman by suggesting she is a sexual object rather than a person capable of answering a question.
img02525.jpg,woman,Non-Harmful,NULL,The meme uses a humorous exchange to highlight a common misunderstanding rather than targeting the woman for abuse.
img02526.jpg,woman's behavior,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by associating her body language with sexual availability.
img02527.jpg,female superheroes,Non-Harmful,NULL,"The meme humorously suggests that female superheroes were expected to dominate the box office but were overshadowed by the pandemic, without targeting women for abuse."
img02528.jpg,woman,Non-Harmful,NULL,"The meme uses a military context to make a statement about women, but it does not explicitly harm or demean them."
img02529.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by suggesting she is a sexual object.
img02530.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a provocative image but does not explicitly harm or demean the woman.
img02531.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme uses a suggestive tone to critique the woman's attractiveness, implying that her appearance is a source of negative reactions."
img02532.jpg,woman suffragette,Non-Harmful,NULL,"The meme uses a timeline to depict the life stages of a suffragette, which is informative rather than harmful."
img02533.jpg,lesbian couple,Non-Harmful,NULL,"The meme references a news headline about a lesbian couple suing a sperm donor, but the bottom image of Yoshi is unrelated to the headline."
img02534.jpg,blob fish wearing a wig and glasses,Non-Harmful,NULL,"The meme uses absurd imagery to make a humorous observation, not targeting women for abuse."
img02535.jpg,woman,Non-Harmful,NULL,"The meme is a humorous observation about same-sex couples, not targeting women for abuse."
img02536.jpg,woman,Non-Harmful,NULL,"The meme uses a playful comparison between two Japanese characters, but there is no explicit or implicit harm towards women."
img02537.jpg,woman wearing a bikini,Implicit-Harm,Sexual-Harassment,The meme objectifies the woman’s body by focusing on the areas that are covered rather than appreciating her overall appearance.
img02538.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by focusing on her physical attributes and suggesting they are irrelevant to driving.
img02539.jpg,woman,Non-Harmful,NULL,"The meme uses humor to critique the idea of standing up for gender equality, suggesting it should happen tomorrow rather than immediately."
img02540.jpg,woman,Non-Harmful,NULL,The meme uses sarcasm to criticize the job market rather than targeting women.
img02541.jpg,girlfriend,Non-Harmful,NULL,"The meme uses sarcasm to express frustration, not to harm the girlfriend."
img02542.jpg,feminist rally,Non-Harmful,NULL,"The meme uses Chuck Norris as a humorous figure to make a point about feminism, but it does not target women for abuse."
img02543.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses humor to highlight the absurdity of carrying a large can of Fix-a-Flat, but it does not target women for abuse."
img02544.jpg,hooker,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman as 'a hooker' and suggests violent behavior towards her, which is sexual harassment."
img02545.jpg,woman eating a banana,Non-Harmful,NULL,The meme is a humorous observation about a person's daily routine and does not target the woman for abuse.
img02546.jpg,woman's legs,Implicit-Harm,Sexual-Harassment,"The meme objectifies the woman's legs, suggesting they are the primary focus of the conversation."
img02547.jpg,woman as prostitute,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by equating her profession with sexual availability.
img02548.jpg,woman,Implicit-Harm,Sexual-Harassment,The meme suggests a secret about women that implies sexual interest or objectification.
img02549.jpg,fat girl,Explicit-Harm,Appearance-Attack,The meme uses the term 'fat girl' to mock and degrade the woman's appearance.
img02550.jpg,woman,Non-Harmful,NULL,"The meme uses the term 'butterface' as a humorous label, which is not intended to harm."
img02551.jpg,woman on truck,Non-Harmful,NULL,The meme uses a woman's body as a visual gag but does not target her for abuse.
img02552.jpg,women in bondage,Explicit-Harm,Sexual-Harassment,"The image depicts women in a sexualized and submissive position, which objectifies them and suggests a sexualized scenario involving restraint."
img02553.jpg,women in bikinis,Implicit-Harm,Appearance-Attack,"The meme reduces women to their bodies and attire, objectifying them."
img02554.jpg,Katy Perry,Non-Harmful,NULL,"The meme is a humorous exaggeration of a job title, not targeting Katy Perry for abuse."
img02555.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by associating her with sending 'awkward pics', implying sexual interest."
img02556.jpg,woman,Explicit-Harm,Sexual-Harassment,"The image depicts a woman with a gagged mouth, suggesting silence and control over her speech, which is a form of sexual harassment."
img02557.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests that women are only valued for their ability to cook, implying that their worth is limited to domestic tasks."
img02558.jpg,woman cooking,Implicit-Harm,Misogyny,"The meme suggests that women should be available to cook dinner immediately upon protest, implying that their requests are trivial."
img02559.jpg,woman's vagina,Explicit-Harm,Sexual-Harassment,"The meme directly references sending explicit sexual content, which is a form of sexual harassment."
img02560.jpg,woman driving a car,Non-Harmful,NULL,"The meme humorously suggests that a woman driving a car is a rare event, but it does not target women for abuse."
img02561.jpg,woman,Non-Harmful,NULL,The meme uses a humorous scenario but does not target or demean women.
img02562.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme uses a crude sexual insult to demean women, equating them with sexual acts."
img02563.jpg,housework,Implicit-Harm,Misogyny,"The meme portrays housework as exclusively feminine tasks, reinforcing gender stereotypes about women's roles."
img02564.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme uses a suggestive pose and attire to imply the woman is objectified, focusing on her body rather than her character."
img02565.jpg,woman,Non-Harmful,NULL,"The meme is a humorous observation about different aspects of a woman's life, not targeting her for abuse."
img02566.jpg,woman wearing stockings,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by comparing her to a cougar, suggesting she is a sexual predator, which is a form of sexual harassment."
img02567.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a suggestive image to make a humorous observation, but it does not target or demean the woman."
img02568.jpg,woman,Non-Harmful,NULL,The meme uses a woman's reaction as part of a humorous scenario but does not target her for abuse.
img02569.jpg,woman cooking,Non-Harmful,NULL,"The meme praises the woman for cooking, which is a positive activity and does not target her for abuse."
img02570.jpg,woman wearing a crop top and underwear,Explicit-Harm,Sexual-Harassment,"The meme uses the term 'cum' in a suggestive manner, objectifying the woman's body."
img02571.jpg,girls with glasses,Implicit-Harm,Sexual-Harassment,"The meme suggests that men make passes at girls wearing glasses, implying a sexual interest based on their choice of eyewear."
img02572.jpg,woman in red dress,Non-Harmful,NULL,"The meme uses a 'Distracted Boyfriend' format to highlight the woman's wealth, but it does not target her for abuse."
img02573.jpg,woman's clothing,Implicit-Harm,Appearance-Attack,"The meme criticizes women for wearing revealing clothes, implying their appearance distracts from their personality."
img02574.jpg,woman with duct tape over mouth,Explicit-Harm,Sexual-Harassment,"The image depicts a woman with duct tape over her mouth, which is a form of sexual harassment as it silences her voice and implies she cannot speak freely."
img02575.jpg,woman in bikini,Non-Harmful,NULL,The meme uses a humorous scenario but does not target the woman for abuse.
img02576.jpg,woman,Non-Harmful,NULL,The meme uses a scenario involving a woman but does not target her for abuse.
img02577.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme suggests that men have penises to control women, implying sexual aggression and objectification."
img02578.jpg,blonde girl,Non-Harmful,NULL,"The meme is a humorous exchange between friends, not targeting the blonde girl for abuse."
img02579.jpg,woman wearing revealing outfit,Implicit-Harm,Sexual-Harassment,"The meme suggests that women should dress provocatively to receive tips, implying that their appearance is linked to their worthiness of receiving money."
img02580.jpg,woman carrying beer mugs,Non-Harmful,NULL,"The meme is a humorous celebration of a woman's ability to carry many beer mugs, without any negative connotations."
img02581.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a historical fact to make a humorous observation about women's fashion, not targeting any specific harm towards women."
img02582.jpg,feminists,Implicit-Harm,Misogyny,"The meme uses 'womango' as a derogatory term to attack feminists, implying they are not genuine or knowledgeable about the topic."
img02583.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses humor to comment on the ease of altering photos, but it does not target the woman for abuse."
img02584.jpg,Ariana Grande,Explicit-Harm,Sexual-Harassment,The meme objectifies Ariana Grande by reducing her to a sex worker and implies she is uncomfortable with the situation.
img02585.jpg,woman wearing oversized jeans,Non-Harmful,NULL,"The meme is a humorous observation about someone's appearance, not targeting the woman for abuse."
img02586.jpg,woman becoming housewives,Explicit-Harm,Misogyny,The meme uses derogatory language ('WHORES') to attack women's roles during COVID-19.
img02587.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme suggests that remembering eye color after a first date implies small breasts, objectifying the woman's physical attributes."
img02588.jpg,woman wearing glasses and a plaid shirt,Non-Harmful,NULL,The image is a still from 'Twin Peaks' and does not contain any explicit or implicit harm towards the woman depicted.
img02589.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme suggests a sexual proposition involving intimate acts, which is a form of sexual harassment."
img02590.jpg,Feminists,Non-Harmful,NULL,"The meme uses a neutral comparison between 'Equal rights and responsibilities' and 'Complaining', neither of which is inherently harmful."
img02591.jpg,woman's appearance,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by focusing on her body and suggesting she is a 'standard' with dual airbags, implying sexual availability."
img02592.jpg,woman,Explicit-Harm,Misogyny,"The meme suggests that women are wrong 99.99 percent of the time, implying a general superiority of men over women."
img02593.jpg,woman,Explicit-Harm,Violence,"The meme suggests using brass knuckles as a weapon against a woman, promoting violence towards women."
img02594.jpg,girls,Explicit-Harm,Sexual-Harassment,"The meme objectifies young girls by equating their age with sexual availability, which is a form of sexual harassment."
img02595.jpg,woman passenger,Non-Harmful,NULL,The meme uses a woman's reaction humorously to illustrate a safety feature but does not target her for abuse.
img02596.jpg,Nancy Pelosi action figure,Non-Harmful,NULL,The meme is a playful reference to Nancy Pelosi without any harmful intent towards her.
img02597.jpg,woman,Explicit-Harm,Violence,"The meme suggests the act of killing a woman as a positive experience, endorsing violence against women."
img02598.jpg,woman with a bruise,Explicit-Harm,Violence,"The image depicts a woman with a visible bruise, suggesting physical harm, and the text implies that hitting women is acceptable when 'punchbags aren't just good enough', promoting violence against women."
img02599.jpg,woman lying next to TV box,Non-Harmful,NULL,"The meme uses a woman's body to compare the size of a TV, which is a humorous observation but does not target or harm her."
img02600.jpg,woman,Implicit-Harm,Sexual-Harassment,The meme suggests that the woman's reaction during sex is inappropriate and implies sexual aggression.
img02601.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses Photoshop humorously to highlight the contrast between the woman's natural and edited appearance, but it does not target the woman for abuse."
img02602.jpg,woman's appearance,Non-Harmful,NULL,"The meme challenges viewers to make eye contact with the woman, which is a common social interaction game but does not target or harm the woman herself."
img02603.jpg,women,Implicit-Harm,Misogyny,"The meme suggests that women are mentally unstable for a year, perpetuating a stereotype about their emotional instability."
img02604.jpg,naked woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the naked woman by suggesting she is being used as a sexual object for Santa Claus.
img02605.jpg,woman eating a hot dog,Non-Harmful,NULL,"The meme is a humorous depiction of a woman enjoying a hot dog, with no intent to harm or demean her."
img02606.jpg,woman in a school uniform,Explicit-Harm,Sexual-Harassment,"The meme uses a suggestive tone and imagery to imply sexual interest in a woman, which is inappropriate."
img02607.jpg,Sarah Jessica Parker,Non-Harmful,NULL,The meme uses Sarah Jessica Parker's name humorously but does not target her for abuse.
img02608.jpg,Jennifer Aniston,Explicit-Harm,Sexual-Harassment,"The meme reduces Jennifer Aniston to her physical appearance, specifically her nipples, suggesting that her attractiveness is the sole reason for watching 'Friends'."
img02609.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a character from a movie to humorously point out a humorous misunderstanding, but it does not target the woman for abuse."
img02610.jpg,feminists,Non-Harmful,NULL,The meme contrasts feminists' reactions to different scenarios but does not directly harm or attack women.
img02611.jpg,mother,Non-Harmful,NULL,The meme does not target a woman for abuse; it is a humorous exchange between family members.
img02612.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme suggests that consent can be implied through silence, which is a form of sexual coercion."
img02613.jpg,Amy Schumer,Non-Harmful,NULL,The meme criticizes Amy Schumer but does not target her for abuse.
img02614.jpg,woman's appearance,Non-Harmful,NULL,"The image uses a suggestive photo of a woman to make a point about ordering mail-order brides, but the meme itself is not targeting women for abuse."
img02615.jpg,Stacy's mom,Explicit-Harm,Appearance-Attack,"The meme objectifies Stacy's mom by focusing on her buttocks, suggesting she is being judged based on her physical appearance."
img02616.jpg,woman,Non-Harmful,NULL,The meme uses a humorous scenario involving a 'wife beater' but does not explicitly harm or demean the woman.
img02617.jpg,woman carrying beer mugs,Implicit-Harm,Sexual-Harassment,"The meme objectifies the woman by focusing on her ability to carry multiple beer mugs, implying sexual availability."
img02618.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme objectifies the woman's body, focusing on her cleavage as the primary feature, which is likely intended to be provocative rather than respectful."
img02619.jpg,woman,Non-Harmful,NULL,The meme uses humor to mock IQ tests rather than targeting women themselves.
img02620.jpg,women,Non-Harmful,NULL,"The meme is a humorous critique of online dating platforms, not targeting women for abuse."
img02621.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a humorous and exaggerated image to make a point about storage, not targeting women for abuse."
img02622.jpg,woman in uniform,Non-Harmful,NULL,"The meme depicts a transaction between a man and a woman in uniform, but there is no indication of harm towards the woman."
img02623.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme directly references 'date rape' and 'raping', which are sexual acts, implying a sexualized and harmful context towards women."
img02624.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by suggesting she is a 'whore' and implies sexual availability.
img02625.jpg,blondes girls,Implicit-Harm,Misogyny,"The meme suggests that blondes are easier but less intelligent compared to brunettes, perpetuating a stereotype."
img02626.jpg,feminist,Implicit-Harm,Misogyny,The meme uses stereotypes and negative labels to portray feminists negatively.
img02627.jpg,woman in a bikini,Implicit-Harm,Appearance-Attack,The meme uses derogatory language ('camel toe' and 'moose knuckle') to criticize the woman's body shape.
img02628.jpg,woman,Non-Harmful,NULL,"The meme compares the versatility of men's shampoo to women's shampoo, but it does not target women for abuse."
img02629.jpg,woman,Non-Harmful,NULL,The meme does not target a woman for abuse; it is a critique of gendered insults.
img02630.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a large sandwich to humorously exaggerate the idea of a woman's appearance being 'taking off pants', but it does not target women for abuse."
img02631.jpg,feminist,Non-Harmful,NULL,"The meme uses a statement about feminism to make a point about the person's beliefs, but it does not target women for abuse."
img02632.jpg,woman,Implicit-Harm,Misogyny,"The meme compares two women unfavorably, suggesting one is more desirable based on age and appearance."
img02633.jpg,ex wife,Non-Harmful,NULL,"The meme is a humorous situation involving a man and his ex-wife, not targeting her for abuse."
img02634.jpg,female characters,Non-Harmful,NULL,"The image showcases various female characters from manga, highlighting their appearances but without any harmful connotations."
img02635.jpg,women,Explicit-Harm,Sexual-Harassment,The meme objectifies women by equating their complaints about being raped with their sexual activity.
img02636.jpg,woman's role,Implicit-Harm,Misogyny,"The meme uses a lion, traditionally associated with strength and masculinity, to humorously suggest that women should stay in the kitchen, reinforcing gender roles."
img02637.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a suggestive image but does not explicitly harm or demean the woman.
img02638.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,The meme criticizes the woman's outfit as revealing and potentially inappropriate.
img02639.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a popular song lyric to promote a stereotypical and unrealistic ideal of femininity.
img02640.jpg,girl,Non-Harmful,NULL,"The meme uses a Rubik's cube to humorously depict the challenge of talking to a girl without causing offense, but it does not target women for abuse."
img02641.jpg,woman driver,Non-Harmful,NULL,The meme humorously exaggerates a minor mistake without targeting the woman for abuse.
img02642.jpg,Jessica Williams,Explicit-Harm,Sexual-Harassment,The meme objectifies Jessica Williams by reducing her to a sexual object through the phrase 'piece of ass'.
img02643.jpg,woman,Non-Harmful,NULL,The meme does not target a woman for abuse but rather presents a dialogue that is meant to be humorous.
img02644.jpg,woman shopping,Non-Harmful,NULL,"The meme is a humorous scenario depicting a helpful interaction between a customer and a store employee, without any harmful intent towards the woman."
img02645.jpg,woman,Non-Harmful,NULL,"The meme is a humorous anecdote about a clever solution to a common problem, not targeting women for abuse."
img02646.jpg,young prostitute,Explicit-Harm,Sexual-Harassment,The meme uses a sexualized question to make a derogatory assumption about the young woman's future prospects.
img02647.jpg,woman's appearance,Non-Harmful,NULL,The meme uses a humorous reference to a character's appearance but does not target women for abuse.
img02648.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies the woman by equating her to a queen bee, suggesting she is promiscuous."
img02649.jpg,woman in the kitchen,Non-Harmful,NULL,"The meme uses a humorous comparison between a man's hunger and a woman's kitchen, but it does not target women for abuse."
img02650.jpg,women,Explicit-Harm,Misogyny,"The meme states that women are objects, implying they lack agency and are possessions."
img02651.jpg,woman,Implicit-Harm,Misogyny,"The meme uses a derogatory term 'hoe' to refer to women, implying they cannot change their roles from being 'hoes' to 'housewives', attacking their ability to adapt to different social roles."
img02652.jpg,woman's sexual history,Explicit-Harm,Sexual-Harassment,"The meme uses a metaphor involving 'meat curtains' to imply sexual promiscuity, objectifying the woman's sexual history."
img02653.jpg,woman,Non-Harmful,NULL,"The meme criticizes the idea of being wrong as a criticism directed at women, but it does not directly harm or demean women themselves."
img02654.jpg,woman in historical attire,Implicit-Harm,Misogyny,"The meme suggests that a woman's inability to open a jar is a sign of weakness, implying that she should not need a man's help."
img02655.jpg,woman in bikini,Implicit-Harm,Sexual-Harassment,The clown mask and the text '2 GIRLS 1 CLOWN' suggest a sexual objectification of the woman.
img02656.jpg,Kardashian sisters,Implicit-Harm,Appearance-Attack,"The meme uses the Kardashian sisters' appearances to make a general statement about beauty, implying that being attractive is related to wealth."
img02657.jpg,Michelle Bachmann,Non-Harmful,NULL,"The meme is promoting a grand opening event for Michelle Bachmann, which is a neutral statement about an individual's career."
img02658.jpg,woman,Non-Harmful,NULL,"The meme uses a character from 'The Hunchback of Notre Dame' to humorously depict a 'girl' who is not attractive, but the intent is not to harm or demean her."
img02659.jpg,woman's appearance,Explicit-Harm,Sexual-Harassment,The meme objectifies the woman by focusing on her body and using sexualized language.
img02660.jpg,woman,Non-Harmful,NULL,The meme discusses workplace equality but does not target women for abuse.
img02661.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme compares a woman to a washing machine, suggesting she is disposable and unimportant, which is a form of sexual objectification."
img02662.jpg,woman,Explicit-Harm,Appearance-Attack,The meme uses a derogatory term 'fat' to attack the woman's appearance.
img02663.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies women as food, reducing them to a commodity."
img02664.jpg,woman applying lipstick,Implicit-Harm,Misogyny,"The meme uses a cartoon character to express fear and disgust towards women, implying they are dangerous or undesirable."
img02665.jpg,bride,Implicit-Harm,Misogyny,"The meme suggests that feminists are difficult to marry, implying that women who support feminism are undesirable partners."
img02666.jpg,feminist activists,Non-Harmful,NULL,The meme celebrates feminist activism without any negative connotations towards women.
img02667.jpg,woman gamer,Non-Harmful,NULL,"The meme uses humor to highlight the stereotype that women are attracted to gamers, but it does not explicitly harm or demean the woman."
img02668.jpg,female,Non-Harmful,NULL,The meme does not target a woman for abuse; it is a humorous statement about challenging someone to a duel.
img02669.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme uses the term 'booty shorts' to trivialize the woman's clothing choice, suggesting it is a superficial and trivial invention."
img02670.jpg,feminists,Implicit-Harm,Misogyny,"The meme suggests that feminists seek superiority over men rather than equality, implying a negative stereotype about their motivations."
img02671.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme objectifies women by equating them to chicken, suggesting they should be 'skinless' like chicken, which is a sexualized and dehumanizing comparison."
img02672.jpg,female gamers,Explicit-Harm,Sexual-Harassment,"The meme suggests that killing female gamers in online games should be considered rape, objectifying them sexually and trivializing their experiences."
img02673.jpg,bride,Non-Harmful,NULL,"The meme is a humorous observation about the groom's role in marriage, not targeting the bride for abuse."
img02674.jpg,wife,Non-Harmful,NULL,"The meme quotes a statement about a wife's right to vote on Facebook polls, which is a factual statement and does not target the woman for abuse."
img02675.jpg,woman reading newspaper,Non-Harmful,NULL,The meme does not target a woman for abuse; it is a humorous observation about a man's reaction to a woman reading a newspaper.
img02676.jpg,woman,Explicit-Harm,Appearance-Attack,The meme uses derogatory language to describe the woman's appearance and character.
img02677.jpg,woman driving,Implicit-Harm,Misogyny,"The meme suggests that men feel threatened or uncomfortable when their wives drive, implying a lack of trust or competence in women drivers."
img02678.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a photograph of a woman with an exaggerated expression, but there is no explicit or implicit harm directed towards her."
img02679.jpg,first lady,Non-Harmful,NULL,The meme compares two first ladies but does not imply any harm or negative judgment towards either.
img02680.jpg,a 'Karen' person,Non-Harmful,NULL,"The meme uses sarcasm to criticize a 'Karen' person's belief, but it does not target women for abuse."
img02681.jpg,woman wearing a bikini top and denim shorts,Non-Harmful,NULL,"The meme is a humorous observation about the horse in the background, not targeting the woman for abuse."
img02682.jpg,women,Implicit-Harm,Sexual-Harassment,"The meme suggests women should make sandwiches for men, implying a sexualized expectation of their roles."
img02683.jpg,women's appearances,Non-Harmful,NULL,"The image uses a humorous comparison between two women's appearances to make a light-hearted joke about musical instruments, without targeting them for abuse."
img02684.jpg,woman,Explicit-Harm,Violence,"The meme portrays domestic violence as justified, endorsing the idea that hitting a woman is acceptable."
img02685.jpg,waitress,Explicit-Harm,Violence,"The meme suggests the waitress was physically assaulted, implying she doesn't deserve respect."
img02686.jpg,woman being whipped,Explicit-Harm,Sexual-Harassment,"The image depicts a woman being publicly whipped, which is a form of sexual harassment and violence."
img02687.jpg,woman,Explicit-Harm,Misogyny,"The meme uses a derogatory term 'bitches' and suggests women should stay in the kitchen, implying inferior roles."
img02688.jpg,woman rights,Non-Harmful,NULL,"The meme uses a Spider-Man reference to make a humorous statement about women's rights, which is not intended to harm or demean women."
img02689.jpg,woman,Explicit-Harm,Appearance-Attack,"The meme uses the term 'fat' to derogatorily describe women, focusing on their body size."
img02690.jpg,women,Explicit-Harm,Misogyny,"The meme criticizes Islam for treating women as child-making factories, which is a form of dehumanization and objectification."
img02691.jpg,feminist vegan eating,Non-Harmful,NULL,The meme uses a cartoon character to depict a scenario without any explicit or implicit harm towards women.
img02692.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests that a woman's response 'K.' to a compliment is dismissive, implying she doesn't care about love, which is a form of devaluing her emotional connection."
img02693.jpg,woman,Non-Harmful,NULL,"The meme is a humorous depiction of someone preparing for a promotion, which is a positive career advancement scenario."
img02694.jpg,woman after unsatisfied sex,Implicit-Harm,Sexual-Harassment,The meme objectifies the woman by depicting her as a sexual object after unsatisfactory sexual encounters.
img02695.jpg,woman's boyfriend,Non-Harmful,NULL,"The meme uses sarcasm to mock the idea of treating women as equals, but it does not directly harm or demean women."
img02696.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme suggests that a lack of verbal consent can justify sexual acts, implying that women are responsible for ensuring their own safety."
img02697.jpg,anime character,Explicit-Harm,Sexual-Harassment,"The meme questions the size of the anime character's breasts, which is a sexual comment."
img02698.jpg,woman receiving CPR,Implicit-Harm,Sexual-Harassment,"The meme suggests that performing CPR on a woman could be misconstrued as a sexual act, implying a sexual harassment risk."
img02699.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The meme uses a suggestive image to imply that women's bodies are only valuable for their physical attributes, objectifying her."
img02700.jpg,woman's appearance,Implicit-Harm,Misogyny,The meme objectifies the woman by focusing on her physical attributes and implying that her appearance is noteworthy.
img02701.jpg,woman,Explicit-Harm,Misogyny,"The meme directly states hatred towards women and implies that the subject cannot get laid due to their gender, attacking women as a class."
img02702.jpg,fat girl,Explicit-Harm,Appearance-Attack,The meme objectifies the woman's body shape and reduces her to a mere body part.
img02703.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme uses the term 'hooker' in a derogatory manner, objectifying the woman."
img02704.jpg,woman with a black eye,Explicit-Harm,Violence,"The meme suggests that a man's 'love taps' are a form of punishment, implying physical violence against the woman."
img02705.jpg,woman driver,Non-Harmful,NULL,"The meme uses humor to suggest a humorous decision-making process involving a dog, which is not harmful to the woman."
img02706.jpg,woman,Implicit-Harm,Misogyny,"The meme suggests that women lacking attitude are superior, perpetuating the stereotype that women should be submissive."
img02707.jpg,woman in bikini,Implicit-Harm,Appearance-Attack,"The meme questions the woman's body shape, implying she is self-conscious about her appearance."
img02708.jpg,woman,Explicit-Harm,Violence,"The meme suggests that the man beats his wife, which is a form of domestic violence."
