filename,women-related target,harm_type,harm_category,rationale
img00451.png,woman,Explicit-Harm,Violence,"The comic depicts a violent altercation where a woman stabs a man, suggesting physical harm."
img00452.png,woman's appearance,Non-Harmful,NULL,The meme humorously references a cancer update without targeting women for abuse or degradation.
img00453.png,woman,Non-Harmful,NULL,The meme does not target women for abuse or harassment.
img00454.png,woman wearing ice pop-themed top,Non-Harmful,NULL,"The image shows a woman in a top with ice pop designs, which is a playful and non-offensive depiction."
img00455.jpg,burrito paper,Non-Harmful,NULL,"The meme is asking about a product, which is a neutral topic unrelated to women."
img00456.png,wife,Non-Harmful,NULL,The meme uses a humorous scenario to highlight a common experience without targeting the wife for abuse or harassment.
img00457.jpg,woman,Non-Harmful,NULL,"The meme uses a bear to represent a man's emotional state, which is a common trope but does not target women for abuse or harassment."
img00458.jpg,wife,Non-Harmful,NULL,The meme humorously depicts a man's behavior without targeting women for abuse or degradation.
img00459.jpg,woman,Non-Harmful,NULL,The meme uses a generic statement about love without targeting or harming women.
img00460.png,women's association with Skittles,Non-Harmful,NULL,"The meme uses a loaded question about Skittles to make a political point, which is not directly related to women."
img00461.png,wife,Non-Harmful,NULL,The meme humorously depicts a common household scenario without targeting women for abuse or degradation.
img00462.jpg,wife,Non-Harmful,NULL,The meme uses a humorous but non-harmful scenario to depict a playful negotiation between partners.
img00463.jpg,woman,Non-Harmful,NULL,The meme does not target women for abuse or harassment.
img00464.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme depicts a woman aggressively confronting a man, which can be interpreted as sexual harassment."
img00465.jpg,girlfriend's dad,Non-Harmful,NULL,The meme humorously depicts a common scenario without targeting women for abuse or harassment.
img00466.jpg,woman wearing glasses,Implicit-Harm,Sexual-Harassment,"The meme suggests that dating a woman who wears glasses is like dating two girls when she takes them off, which implies a double standard."
img00467.png,woman,Non-Harmful,NULL,"The image uses a humorous and exaggerated portrayal of a man dressed as a woman, which is not harmful to women."
img00468.png,woman suggesting 'Womanhattan',Implicit-Harm,Misogyny,"The meme uses a derogatory term to refer to a woman, promoting a negative stereotype."
img00469.png,woman as wife,Non-Harmful,NULL,The meme uses a humorous scenario involving a man's mistake to make light of a common situation without targeting women negatively.
img00470.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme suggests a manipulative approach to relationships, which can be seen as implicitly harmful to the woman's autonomy and emotional well-being."
img00471.jpg,woman lying on the couch,Explicit-Harm,Sexual-Harassment,The meme includes explicit language and imagery suggesting violence towards a woman.
img00472.jpg,woman at bar,Implicit-Harm,Sexual-Harassment,"The comic portrays a man attempting to buy a drink for a woman, which could be interpreted as an attempt at sexual harassment."
img00473.jpg,woman,Non-Harmful,NULL,The meme uses a neutral image to make a humorous statement about a woman's achievement.
img00474.png,woman character,Explicit-Harm,Sexual-Harassment,The meme uses derogatory language to describe women as 'crazy bitches' and implies they have better memory than MacBooks.
img00475.jpg,woman,Implicit-Harm,Sexual-Harassment,The meme implies a sexual harassment scenario where a man sends inappropriate content expecting a sexual response.
img00476.jpg,female partner,Non-Harmful,NULL,The meme humorously depicts a reaction to a partner's negative self-talk without targeting women for abuse or degradation.
img00477.jpg,woman,Non-Harmful,NULL,"The image uses a juxtaposition of a woman's hopeful expression with a sniper rifle, which is unrelated to her."
img00478.jpg,woman singing along to Disney songs,Non-Harmful,NULL,The meme does not target the woman for abuse or harassment.
img00479.jpg,Wonder Woman,Non-Harmful,NULL,"The image uses playful wordplay to rename Wonder Woman as 'Wonder Whomman', 'Wonder Whomstman', and 'Wonder Man', which is a humorous but non-harmful transformation."
img00480.jpg,woman in formal attire,Non-Harmful,NULL,The meme uses a neutral scenario without targeting women for abuse or harassment.
img00481.jpg,woman,Explicit-Harm,Sexual-Harassment,"The image uses derogatory language and stereotypes to degrade women, equating them with a lack of penis."
img00482.jpg,woman,Non-Harmful,NULL,The image uses a cartoon character to depict a scenario involving stereotypes but does not explicitly harm or degrade women.
img00483.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a 'Socially Awkward Penguin' format to humorously depict a man's reaction to his girlfriend leaving him, but it does not target women for abuse or harassment."
img00484.jpg,woman,Non-Harmful,NULL,The meme uses a humorous context to discuss a serious topic without targeting women for abuse.
img00485.jpg,female role,Non-Harmful,NULL,"The image uses a humorous comparison to convey a message about sending images, but it does not target women for abuse or harassment."
img00486.png,nurse,Non-Harmful,NULL,"The image is a humorous meme format involving a nurse, but there is no explicit or implicit harm towards women."
img00487.jpg,teachers,Non-Harmful,NULL,The meme does not target teachers for abuse or harassment.
img00488.jpg,female relationship,Non-Harmful,NULL,"The image depicts a frog protecting another frog, which is a cute and non-harmful scenario."
img00489.png,Black women in sci-fi movies,Non-Harmful,NULL,"The image is a collection of characters from sci-fi movies, which does not target women for abuse or harassment."
img00490.png,woman in mugshot,Explicit-Harm,Violence,"The image depicts a woman in a mugshot, suggesting she was involved in a violent act, which is harmful."
img00491.jpg,woman seeking an abortion,Explicit-Harm,Misogyny,The meme uses a crude joke about pregnancy to mock and degrade women seeking abortions.
img00492.jpg,woman driving,Implicit-Harm,Sexual-Harassment,"The meme uses a child's expression to mock a woman's driving ability, which is a form of sexual harassment."
img00493.jpg,women,Non-Harmful,NULL,The meme does not target women for abuse or harassment.
img00494.jpg,woman,Non-Harmful,NULL,The meme does not target women for abuse or harassment.
img00495.jpg,naked girl,Non-Harmful,NULL,"The image is a humorous comparison between a naked girl and meme veterans, without targeting women for abuse or degradation."
img00496.jpg,woman,Non-Harmful,NULL,The image contains a fitness test instruction but does not depict any harmful content towards women.
img00497.jpg,woman sleeping,Non-Harmful,NULL,The meme uses a humorous scenario without targeting women for abuse or degradation.
img00498.png,woman,Non-Harmful,NULL,"The image contains a humorous exchange about a man being busy with his girlfriend, which is a common trope but does not target women for abuse or harassment."
img00499.jpg,woman,Non-Harmful,NULL,The meme uses a social awkwardness scenario to humorously discuss dating dynamics without targeting women for abuse or degradation.
img00500.jpg,woman about to miss the train,Non-Harmful,NULL,The tweet describes a situation without any negative portrayal of the woman.
img00501.jpg,woman's appearance,Non-Harmful,NULL,"The image shows a YouTube video discussing food hacks, which is unrelated to women's appearance or behavior."
img00502.jpg,female role,Non-Harmful,NULL,The meme uses a Star Wars reference to discuss a fictional conflict without targeting women for abuse or harassment.
img00503.jpg,woman as girlfriend,Implicit-Harm,Sexual-Harassment,"The meme uses a stereotypical and objectifying description of a woman as a 'girlfriend' offering cuddles and massages, which is a form of sexual harassment."
img00504.jpg,women as victims,Non-Harmful,NULL,The image compares rape statistics across different countries without targeting women for abuse or degradation.
img00505.jpg,woman wearing a bikini,Implicit-Harm,Sexual-Harassment,"The meme uses a suggestive tone about where to put Pokéballs when wearing a bikini, implying a sexualized concern."
img00506.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous scenario involving spam messages, which is not directed at women as a group."
img00507.png,woman in need of respect,Non-Harmful,NULL,The meme uses a humorous context to suggest a job opportunity without targeting women for abuse or degradation.
img00508.jpg,female spectators,Non-Harmful,NULL,The image uses a humorous comparison between 'Equality' and 'Equity' without targeting women for abuse or harassment.
img00509.jpg,parents,Non-Harmful,NULL,The meme uses a humorous exchange about parents to highlight generational issues without targeting women specifically.
img00510.jpg,woman passenger,Non-Harmful,NULL,The meme uses a visual of a woman reacting to a situation but does not target her for abuse or harassment.
img00511.jpg,woman,Implicit-Harm,Sexual-Harassment,"The logic gate implies that a woman's correctness depends on a man's wrongness, promoting a harmful stereotype about women's roles."
img00512.jpg,woman's appearance,Non-Harmful,NULL,"The image uses fruit to depict a sexual act, which is unrelated to the woman's appearance."
img00513.jpg,woman,Implicit-Harm,Appearance-Attack,"The meme implies that women look different without makeup, which can be seen as degrading."
img00514.jpg,woman,Non-Harmful,NULL,The meme uses a conversation to highlight a common gender stereotype without explicitly harming or degrading anyone.
img00515.jpg,woman,Non-Harmful,NULL,The conversation does not target women for abuse or harassment.
img00516.jpg,a Woman,Implicit-Harm,Sexual-Harassment,"The meme suggests that understanding women requires a separate book, implying that men need to learn about women but women do not need to understand men."
img00517.jpg,woman in business attire,Explicit-Harm,Sexual-Harassment,"The meme uses offensive language and a suggestive reference to fleshlights, targeting the woman with sexualized and derogatory content."
img00518.png,women gossiping,Implicit-Harm,Misogyny,"The meme implies that women are constantly gossiping, which can be seen as degrading."
img00519.jpg,woman wearing 'This is what a feminist looks like' shirt,Explicit-Harm,Sexual-Harassment,The meme uses a provocative and offensive statement about a woman's appearance to make a point about feminism.
img00520.jpg,woman,Implicit-Harm,Sexual-Harassment,"The joke implies that women are not desirable sexual partners when they are cold, which is a form of sexual harassment."
img00521.jpg,man's appearance,Non-Harmful,NULL,"The meme uses a man's appearance to make a generalization about his social prospects, which is not directly harmful but can be seen as a form of character assassination."
img00522.jpg,woman trying to get out,Explicit-Harm,Sexual-Harassment,"The meme contains a derogatory and sexualized reference to a woman's body, which is harmful."
img00523.jpg,wife,Non-Harmful,NULL,"The meme humorously depicts a man's perspective on his wife and daughter's lack of sleep, but it does not target women for abuse or harassment."
img00524.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme suggests that impressing a woman requires traditional romantic gestures, while impressing a man involves a sexually suggestive action, promoting a double standard."
img00525.png,aunts,Non-Harmful,NULL,"The meme uses a humorous but non-abusive language to discuss aunts, which is not targeted at women."
img00526.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme depicts a man aggressively confronting a woman, which is a form of sexual harassment."
img00527.jpg,woman's behavior,Implicit-Harm,Sexual-Harassment,"The image assigns 'Man-Hating' to women in STEM, which implies a negative stereotype about their motivations."
img00528.jpg,female role,Non-Harmful,NULL,The image contains offensive language targeting specific groups but does not directly harm or degrade women.
img00529.jpg,woman,Non-Harmful,NULL,The image is a humorous crossover reference and does not target women for abuse or harassment.
img00530.jpg,woman from teds video,Non-Harmful,NULL,"The image is a comparison between two women, likely for humorous or satirical purposes."
img00531.jpg,women empowerment conference,Non-Harmful,NULL,The image depicts a conference promoting women's empowerment without any negative connotations.
img00532.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme presents a scenario involving rape, which is an explicit form of sexual harm."
img00533.jpg,woman cooking,Non-Harmful,NULL,The meme uses a humorous scenario without targeting the woman for abuse or degradation.
img00534.jpg,women drivers,Non-Harmful,NULL,The meme celebrates a positive social change without targeting women for any form of harm.
img00535.jpg,woman in a suicide scenario,Explicit-Harm,Sexual-Harassment,"The image depicts a woman in a dangerous situation involving a cop, which could be interpreted as sexual harassment."
img00536.jpg,woman as girlfriend,Non-Harmful,NULL,The meme expresses affection towards a girlfriend regardless of her astrological sign.
img00537.jpg,nurses,Explicit-Harm,Sexual-Harassment,"The nurses are depicted engaging in sexual activity with a deceased man, which is inappropriate and disrespectful."
img00538.jpg,woman,Explicit-Harm,Misogyny,The comment 'Damn she’s one ugly bitch' directly insults the woman's appearance.
img00539.jpg,woman on Christian Mingle app,Non-Harmful,NULL,The image shows a dating app profile without any explicit or implicit harm towards the woman.
img00540.png,woman you like,Explicit-Harm,Sexual-Harassment,The meme contains derogatory language and violent imagery directed at a woman.
img00541.jpg,woman being cut in half,Explicit-Harm,Violence,"The image depicts a violent act of cutting a woman in half as part of a magic trick, which is harmful."
img00542.jpg,woman,Non-Harmful,NULL,"The meme uses 'WIFE' as an example of a word starting with 'W', but it does not target women for abuse or harassment."
img00543.png,sexual assault victim,Non-Harmful,NULL,"The image is a meme referencing RiceGum's actions, which are not depicted visually."
img00544.jpg,women associated with political figures,Non-Harmful,NULL,"The image lists accusations against men, not women."
img00545.jpg,woman,Non-Harmful,NULL,The meme uses a cartoon character to make a statement about women's opinions without any negative connotations.
img00546.jpg,woman's appearance,Non-Harmful,NULL,The image uses a cartoon to depict a humorous scenario without targeting women for abuse or harassment.
img00547.jpg,woman receiving naked photo,Explicit-Harm,Sexual-Harassment,"The meme depicts a woman receiving a naked photo from a man, which is a form of sexual harassment."
img00548.jpg,woman's appearance,Non-Harmful,NULL,"The image contains a YouTube video thumbnail featuring a man with a skull superimposed on his face, which is a common meme format but does not target women for abuse or harassment."
img00549.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme uses derogatory language to attack the woman, portraying her as a 'White Bitch' and suggesting she enjoys victim-bitching."
img00550.jpg,woman's day,Implicit-Harm,Sexual-Harassment,The meme uses a variety of emojis to depict a 'woman's day' that includes negative and degrading expressions.
img00551.jpg,woman speaking,Implicit-Harm,Sexual-Harassment,"The meme implies that women speak higher pitched when attracted to men, which is a form of sexual harassment."
img00552.png,woman,Non-Harmful,NULL,The meme uses a humorous exchange about work and childcare without targeting women for abuse or degradation.
img00553.jpg,woman seeking medical advice,Implicit-Harm,Sexual-Harassment,"The meme implies inappropriate medical advice to a young patient, which could be seen as sexual harassment."
img00554.jpg,blind wife,Non-Harmful,NULL,The image depicts a touching act of care and love without any negative connotations towards the woman.
img00555.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme depicts a man physically assaulting a woman, which constitutes explicit sexual harassment."
img00556.jpg,woman,Non-Harmful,NULL,The meme uses a sensational headline to create a humorous scenario without targeting women for abuse or harassment.
img00557.jpg,father,Non-Harmful,NULL,"The image is a humorous anecdote about a father's interaction with his child, which does not target women for abuse or harassment."
img00558.jpg,woman,Non-Harmful,NULL,"The image uses a family photo to convey a message about peace, but the woman's gagged mouth introduces an element of discomfort without clear context."
img00559.jpg,woman's problems,Implicit-Harm,Sexual-Harassment,"The meme suggests that attempting to solve a woman's issues is a trap, implying a dismissive attitude towards her concerns."
img00560.jpg,woman,Non-Harmful,NULL,The meme suggests a gradual change towards equality without immediate action.
img00561.jpg,woman,Implicit-Harm,Sexual-Harassment,The meme uses a sexist stereotype to imply that women are responsible for car crashes.
img00562.jpg,woman,Non-Harmful,NULL,"The meme uses a neutral scenario to make a point about blame shifting, which is not specifically targeting women."
img00563.jpg,doormat,Non-Harmful,NULL,The image contains instructions about a doormat but does not target women for abuse or harassment.
img00564.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme depicts a man sexually harassing a woman during a holiday greeting, which is explicitly harmful."
img00565.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,"The image uses exaggerated and unrealistic features to define the 'perfect woman,' which can be degrading."
img00566.jpg,female relationships,Implicit-Harm,Misogyny,"The meme uses stereotypes to imply that different phone brands have different types of girlfriends, which can be seen as degrading."
img00567.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a hyperbolic statement about a woman's ex-partner's size as a humorous observation, which is not directed at women themselves."
img00568.jpg,woman holding sign,Implicit-Harm,Misogyny,The meme uses stereotypes to make assumptions about the woman based on her appearance and cultural background.
img00569.jpg,woman,Explicit-Harm,Sexual-Harassment,"The meme contains a sexually derogatory comment about 'thots', which is a pejorative term for women."
img00570.jpg,woman,Implicit-Harm,Sexual-Harassment,The meme uses a child's innocent question to make a sexual joke about women's hair length.
img00571.jpg,woman being harassed,Explicit-Harm,Sexual-Harassment,"The man is verbally assaulting the woman, calling her 'male chauvinist pig' and threatening to rape her."
img00572.jpg,mommy driving,Non-Harmful,NULL,"The meme uses a humorous tone to comment on the child's reaction to the mother driving, which is not harmful."
img00573.jpg,fashion models,Implicit-Harm,Appearance-Attack,"The meme uses a derogatory term to describe fashion models, attacking their appearance."
img00574.jpg,woman's appearance,Implicit-Harm,Misogyny,"The meme uses a thought bubble to depict a man thinking about high heels, suggesting a stereotypical association between women and fashion."
img00575.png,woman,Non-Harmful,NULL,The meme uses a humorous comparison to highlight the attention given to a trailer for a videogame over an entire day dedicated to empowering women.
img00576.jpg,man in yellow shirt,Non-Harmful,NULL,The meme uses a humorous exchange between characters without targeting women for abuse or degradation.
img00577.jpg,woman,Non-Harmful,NULL,The meme uses a humorous scenario without targeting women for abuse or degradation.
img00578.jpg,bride,Non-Harmful,NULL,"The image depicts a wedding cake topper with a bride and groom, but the groom is holding a PlayStation controller, suggesting a humorous take on gaming preferences rather than any form of harm."
img00579.jpg,woman's appearance,Implicit-Harm,Misogyny,The meme uses a comparison between appearance and value to degrade the woman's worth.
img00580.jpg,female driver,Implicit-Harm,Sexual-Harassment,"The meme uses a derogatory term 'What the fuck' to mock female drivers, implying they are confused or incompetent."
img00581.jpg,Barack Obama,Non-Harmful,NULL,The meme makes a factual statement about Barack Obama without targeting women for abuse or harassment.
img00582.jpg,girls at the gym,Implicit-Harm,Sexual-Harassment,"The meme implies that women at the gym are sensitive to male attention, which can be seen as degrading."
img00583.png,woman in a bathroom,Non-Harmful,NULL,The image depicts a humorous scenario without targeting women for abuse or harassment.
img00584.png,female brain,Non-Harmful,NULL,"The image uses a brain metaphor to express negative sentiments towards individuals identified as 'gay' and 'queer', which is not directed at women."
img00585.jpg,couple,Non-Harmful,NULL,The comic depicts a couple discussing their relationship dynamics without any negative connotations.
img00586.png,woman,Non-Harmful,NULL,"The meme uses a military context to express love and respect, which is not inherently harmful."
img00587.jpg,pregnant woman,Explicit-Harm,Sexual-Harassment,"The meme uses a sexualized and dismissive response to a pregnant woman's request for a seat, which is harmful."
img00588.jpg,woman's appearance,Implicit-Harm,Appearance-Attack,The meme criticizes women based on their appearance and makeup choices.
img00589.jpg,movie tickets,Non-Harmful,NULL,"The image shows movie tickets for 'Iron Man' and 'Avengers: Infinity War', which do not target women for abuse or harassment."
img00590.jpg,woman,Implicit-Harm,Sexual-Harassment,The meme uses a sexual double entendre to make a humorous comment about a woman's body.
img00591.jpg,woman's appearance,Non-Harmful,NULL,The image uses a meme format to reference a character's actions without directly targeting women.
img00592.jpg,woman's appearance,Non-Harmful,NULL,"The meme uses a humorous scenario involving a mother praising her child's appearance, which is a common and generally non-harmful interaction."
img00593.png,woman,Explicit-Harm,Sexual-Harassment,The meme contains a harmful statement equating physical characteristics to gender identity.
img00594.jpg,woman,Non-Harmful,NULL,"The image uses a visual of a woman appearing to hit a man, but the context suggests it is meant as a humorous depiction rather than an actual act of violence."
img00595.jpg,woman in the kitchen,Non-Harmful,NULL,"The meme humorously suggests that women are no longer in kitchens, which is a neutral observation without targeting women for abuse or harassment."
img00596.png,women drivers,Implicit-Harm,Misogyny,"The meme uses a stereotype to imply that women drivers cause accidents, which is a form of gender-based discrimination."
img00597.jpg,woman in bathroom,Non-Harmful,NULL,The image depicts a humorous scenario without targeting women for abuse or harassment.
img00598.jpg,women at a table,Implicit-Harm,Misogyny,"The meme suggests a world without men would be safer for women, implying men cause chaos."
img00599.jpg,woman,Explicit-Harm,Sexual-Harassment,The meme uses derogatory language to degrade women's worth.
img00600.jpg,Michelle Obama,Implicit-Harm,Sexual-Harassment,"The meme uses a derogatory term 'bitch' to describe Michelle Obama, which is a form of sexual harassment."
img00601.jpg,woman,Non-Harmful,NULL,"The meme uses a humorous but neutral comparison between Mother's Day and Father's Day, without targeting women for abuse or degradation."
img00602.jpg,woman,Non-Harmful,NULL,"The meme humorously depicts a man's attempt to make his wife laugh, which is a common and non-harmful interaction."
img00603.jpg,woman patient,Implicit-Harm,Sexual-Harassment,The meme uses a sexualized interaction between a doctor and a patient to mock the patient's request for pink blood.
img00604.jpg,waitress,Non-Harmful,NULL,"The meme uses a humorous scenario to highlight a stereotype about waitresses, but it does not target women for abuse or harassment."
img00605.jpg,female driver,Non-Harmful,NULL,"The image shows a phone screen with a timer app open, which is unrelated to any harm towards women."
img00606.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme portrays a man as dependent on a woman, which can be interpreted as objectifying her and suggesting she has control over his life."
img00607.jpg,woman,Explicit-Harm,Violence,The text suggests a threat of physical harm towards the woman.
img00608.png,woman passenger,Implicit-Harm,Misogyny,The meme uses a sexist stereotype to imply that women are more likely to cause car accidents.
img00609.jpg,woman,Implicit-Harm,Sexual-Harassment,"The meme uses a logic gate to imply that women are inherently right, which can be seen as a form of sexual harassment."
img00610.jpg,woman,Non-Harmful,NULL,The meme uses a humorous scenario without targeting the woman for abuse or degradation.
img00611.jpg,older woman,Implicit-Harm,Appearance-Attack,The meme implicitly criticizes the older woman's opinion about the daughter's appearance.
img00612.jpg,woman sitting on the beach,Non-Harmful,NULL,The image depicts a casual beach scene without any harmful or offensive content towards women.
img00613.png,woman's appearance,Non-Harmful,NULL,"The image uses a metaphorical 'hard to swallow pills' to discuss subreddit changes, which is a neutral discussion about community shifts."
img00614.jpg,woman's appearance,Non-Harmful,NULL,The image uses a meme format to express affection but does not target women for abuse or harassment.
img00615.png,girlfriends,Explicit-Harm,Misogyny,"The meme uses derogatory language to describe girlfriends as 'domesticated thots', which is a form of dehumanization and derogatory labeling."
img00616.png,woman's appearance,Non-Harmful,NULL,The meme uses a stereotypical and objectifying description of women's physical attributes.
img00617.jpg,female relationship,Explicit-Harm,Sexual-Harassment,"The meme uses derogatory language to describe girlfriends as 'Domesticated THOTS', which is a form of sexual harassment."
img00618.jpg,woman's boyfriend,Non-Harmful,NULL,"The meme uses a man to represent a woman's boyfriend, which is a common trope but does not target women for abuse or harassment."
img00619.jpg,woman,Non-Harmful,NULL,The meme uses a humorous comparison to highlight the pain of childbirth without targeting women negatively.
img00620.jpg,woman passenger,Implicit-Harm,Misogyny,"The meme implies that women are more likely to cause accidents, promoting a sexist stereotype."
img00621.jpg,woman construction worker,Implicit-Harm,Sexual-Harassment,"The meme uses a suggestive pun about a woman building a sandwich, which is a form of sexual objectification."
img00622.jpg,female referee,Non-Harmful,NULL,The meme celebrates the achievement of a female referee without any negative connotations.
img00623.jpg,woman wearing revealing clothing,Implicit-Harm,Appearance-Attack,The meme uses a woman's body as a target for objectification and focuses on her weight and clothing choice.
img00624.jpg,man in a suit,Non-Harmful,NULL,"The poster is a political campaign advertisement promoting a candidate named Ulf, which does not target women for abuse or harassment."
img00625.png,female role,Non-Harmful,NULL,The image discusses EU regulations on memes without targeting women for abuse or harassment.
